,text,label
526,The authors ' claim that nuclear power and clean coal are not clean technologies .,4
527,In 2016 Cocks was diagnosed with kidney cancer .,4
528,"To date , one Class 01 / 5 registered locomotive has been preserved .",4
529,"The race for natural resources will be hard , the biocapacity of the world will be exploited more and more .",4
530,Fold mountains occur when two plates collide .,4
531,Geography as a discipline can be split broadly into two main subsidiary fields : human geography and physical geography .,4
532,Rarely parasites can cause abscesses and this is more common in the developing world .,4
533,"Woven fabric is more elastic as well as more fluid in the bias direction , compared to the straight and cross grains .",4
534,"The Gran Valira is a tributary to the Segre , which in turn is a tributary to the Ebro .",4
535,"Avant - garde represents a going against what is accepted as the norm , especially in culture .",4
536,"For 95 - 97 % of cases , infection is resolved after one dose of metronidazole .",4
537,"With such a large impact , debris was most likely scattered globally , but has since been worn away .",4
538,"As instrumentation has improved , distant objects can now be examined in more detail .",4
539,"No matter how advanced the semiconductor process or how fast the switching speed , this places a practical limit on how many instructions can be simultaneously dispatched .",4
540,Zika virus can also spread by sexual transmission from infected men to their partners .,4
541,"Perspective drawings have a horizon line , which is often implied .",4
542,Convenience stores usually charge higher prices than conventional grocery stores or supermarkets .,4
543,Bird eggs are a common food and one of the most versatile ingredients used in cooking .,4
544,Ringed seals eat a wide variety of small prey .,4
545,The autism rights movement is sometimes controversial .,4
546,"Despite this increase in popularity , there are people who criticize the use of this dialect .",4
547,Swine influenza virus is common throughout pig populations worldwide .,4
548,"For people who keep getting infections , taking antibiotics for a long time is helpful .",4
549,Some clinics function as a place for people with injuries or illnesses to come and be seen by a triage nurse or other health worker .,4
550,"In lateral approximants , only the center of the tongue touches the roof of the mouth .",4
551,People of all races have fought against segregation and discrimination in the United States .,4
552,"Margays are mainly nocturnal , but they do sometimes hunt during the day .",4
553,"So far , two nuclear weapons have been used in the course of warfare , both by the United States near the end of World War II .",4
554,There is also a lieutenant - governor and an administrator .,4
555,The number of chromosomes is 40 .,4
556,The animated series takes place chronologically between the and films .,4
557,"Officially , genetic engineering is the direct manipulation of the genome with techniques developed in the 1970s .",4
558,Fat feminism and the related fat acceptance movement originated in the late 1960s alongside second -wave feminism .,4
559,"The ocelli of insects have a simple lens , but their focal point always lies behind the retina . They can never form a sharp image .",4
560,Canada is also home to many indigenous languages .,4
561,"After the fall of the Berlin Wall the population dropped from over 100,000 in 1989 down to roughly 75,000 in 2005 through emigration .",4
562,The mineral was used during mummification ceremonies in ancient Egypt because it absorbs water and behaves as a drying agent .,4
563,The atmosphere is modeled as a fluid .,4
564,One example where this is used is the Light- dependent reaction of photosynthesis .,4
565,"Critics have objected to the use of genetic engineering on several grounds , including ethical , ecological and economic concerns .",4
566,"Visual stimuli are frequently considered elegant if a small number of colors and stimuli are used , emphasizing the remainder .",4
