Unnamed: 0,text,label
706,The role of a gamemaster in an online game is to enforce the game 's rules and provide general customer service .,1
1741,"Basic general information about the clients : creator / company , license / price etc .",0
1025,"The Internet has made it easier for urban legends to spread , as people often spread them to their friends or family using e-mail .",0
588,"During mating season , the salamanders travel upstream , where the female lays two strings of over 200 eggs each .",1
742,"Although the need for a better airport was acknowledged in 37 studies conducted between 1926 and 1938 , there was a statutory prohibition against federal development of airports .",1
1767,"Rivette died on 29 January 2016 from complications of Alzheimer 's disease at the age of 87 , in his home in Paris .",0
1517,"For road bicycle racing enthusiasts , the mountain can be climbed by three roads .",0
1127,"At age ten she was traveling , had boyfriends and wanted to be an actress .",0
1364,"In warfare , the long-term objective is the defeat of the enemy .",0
1225,Gathering is the traditional job of the women and children .,0
2386,"Because of its many uses , ammonia is one of the most highly produced inorganic chemicals .",1
1213,It is usually possible to save a text conversation for later reference .,0
2250,"In December 1912 , workers at a local quarry uncovered a crack in the rocks with warm air coming out .",1
1492,Over 2000 complaints were made against the organization in 2009 .,0
2477,Counting the number of ASL speakers is difficult because ASL users have never been counted by the American census .,1
25,The government allows some people to apply for work permits .,0
1957,"Because of the plentiful blossoms and small fruit , crabapples are popular for use in bonsai culture .",1
494,"The greater roadrunner nests on a platform of sticks low in a cactus or a bush and lays three to six eggs , which hatch in 20 days .",1
487,"It currently has articles , making it the 18th largest Wikipedia by article count .",0
894,Some patients arrive at an emergency department for a complaint of mental illness .,0
2270,"On 3 July 2006 , the table tennis section applied for bankruptcy and the table tennis section was disestablished .",1
529,"The race for natural resources will be hard , the biocapacity of the world will be exploited more and more .",1
951,The river passes through mostly agricultural land .,0
1598,"A second , slightly revised edition was published in 1958 .",0
1519,"The cuisine of Cambodia contains tropical fruits , soups and noodles .",0
295,We learned how to predict typhoons .,0
2258,The cigarette manufacturing companies in Germany made several attempts to weaken the anti-tobacco campaign .,1
686,There is no musical introduction except drumrolls announcing the beginning of the scene .,0
1345,The song received polarizing reviews from music critics .,0
924,"The costly foundation works caused the budget to be exceeded , and the building stopped in 1827 , only to be resumed in 1833 .",0
1184,"s of 2010 the median income for a household was $ 41,290 , and the median income for a family was $ 65,673 .",0
692,One or more contestants would walk on .,0
1879,There are three categories of education and training that a MB will undergo .,0
1329,"The failure rate of a system usually depends on time , with the rate varying over the life cycle of the system .",0
954,"Japan has more than one traditional system for counting years , including",0
1004,More than 4400 m2 of the museum 's 11200 m2 is dedicated to exhibits .,0
1320,"Following its discovery , Mab was given the temporary designation S / 2003 U 1 .",0
